section_id,level,update_time,update_interval,travel_time,travel_speed
2118,2,2024-10-04 03:55:00+00:00,60,,74
0241,1,2024-10-04 03:55:00+00:00,60,,100
0327,1,2024-10-04 03:55:00+00:00,60,,98
0353,3,2024-10-04 03:55:00+00:00,60,,57
0015,5,2024-10-04 03:55:00+00:00,60,,10
2200,2,2024-10-04 03:55:00+00:00,60,,76
0243,1,2024-10-04 03:55:00+00:00,60,,101
2138,2,2024-10-04 03:55:00+00:00,60,,72
0028,1,2024-10-04 03:55:00+00:00,60,,80
2205,1,2024-10-04 03:55:00+00:00,60,,84
2134,1,2024-10-04 03:55:00+00:00,60,,82
0154,1,2024-10-04 03:55:00+00:00,60,,95
0462,1,2024-10-04 03:55:00+00:00,60,,101
0071,1,2024-10-04 03:55:00+00:00,60,,98
0047,1,2024-10-04 03:55:00+00:00,60,,88
0365,1,2024-10-04 03:55:00+00:00,60,,82
0418,1,2024-10-04 03:55:00+00:00,60,,94
2137,1,2024-10-04 03:55:00+00:00,60,,82
2167,1,2024-10-04 03:55:00+00:00,60,,88
2166,1,2024-10-04 03:55:00+00:00,60,,87
0420,1,2024-10-04 03:55:00+00:00,60,,86
0014,1,2024-10-04 03:55:00+00:00,60,,92
2142,1,2024-10-04 03:55:00+00:00,60,,94
0067,1,2024-10-04 03:55:00+00:00,60,,96
0312,1,2024-10-04 03:55:00+00:00,60,,102
0084,1,2024-10-04 03:55:00+00:00,60,,92
0485,1,2024-10-04 03:55:00+00:00,60,,95
2114,2,2024-10-04 03:55:00+00:00,60,,77
2090,2,2024-10-04 03:55:00+00:00,60,,76
2230,1,2024-10-04 03:55:00+00:00,60,,89
2175,1,2024-10-04 03:55:00+00:00,60,,88
2091,1,2024-10-04 03:55:00+00:00,60,,81
0148,3,2024-10-04 03:55:00+00:00,60,,51
0428,2,2024-10-04 03:55:00+00:00,60,,73
0300,1,2024-10-04 03:55:00+00:00,60,,98
0427,2,2024-10-04 04:00:00+00:00,60,,78
0007,1,2024-10-04 04:00:00+00:00,60,,99
0037,3,2024-10-04 04:00:00+00:00,60,,41
0029,3,2024-10-04 04:00:00+00:00,60,,53
0017,1,2024-10-04 04:00:00+00:00,60,,80
0493,1,2024-10-04 04:00:00+00:00,60,,98
0005,1,2024-10-04 04:00:00+00:00,60,,93
0089,1,2024-10-04 04:00:00+00:00,60,,90
0419,1,2024-10-04 04:00:00+00:00,60,,94
0003,1,2024-10-04 04:00:00+00:00,60,,88
0270,1,2024-10-04 04:54:00+00:00,60,,97
2083,1,2024-10-04 04:54:00+00:00,60,,85
0087,1,2024-10-04 04:54:00+00:00,60,,90
2253,1,2024-10-04 04:54:00+00:00,60,,89
0464,1,2024-10-04 04:54:00+00:00,60,,103
0242,1,2024-10-04 04:54:00+00:00,60,,97
0458,2,2024-10-04 04:54:00+00:00,60,,70
0414,3,2024-10-04 04:54:00+00:00,60,,48
0221,1,2024-10-04 04:54:00+00:00,60,,102
2214,1,2024-10-04 04:54:00+00:00,60,,80
0173,1,2024-10-04 04:54:00+00:00,60,,87
0094,1,2024-10-04 04:54:00+00:00,60,,92
2152,1,2024-10-04 04:54:00+00:00,60,,90
1002,2,2024-10-04 04:54:00+00:00,60,,73
0397,1,2024-10-04 04:54:00+00:00,60,,93
2079,1,2024-10-04 04:54:00+00:00,60,,89
2086,1,2024-10-04 04:54:00+00:00,60,,83
0345,1,2024-10-04 04:54:00+00:00,60,,99
0085,1,2024-10-04 04:54:00+00:00,60,,101
0215,1,2024-10-04 04:54:00+00:00,60,,94
0203,1,2024-10-04 04:54:00+00:00,60,,93
0186,1,2024-10-04 04:54:00+00:00,60,,88
0032,3,2024-10-04 04:54:00+00:00,60,,46
0323,1,2024-10-04 04:54:00+00:00,60,,97
1008,2,2024-10-04 04:54:00+00:00,60,,76
2109,1,2024-10-04 04:54:00+00:00,60,,81
0309,1,2024-10-04 04:54:00+00:00,60,,102
0056,1,2024-10-04 04:54:00+00:00,60,,93
0226,1,2024-10-04 04:54:00+00:00,60,,96
0473,1,2024-10-04 04:54:00+00:00,60,,97
0038,1,2024-10-04 04:54:00+00:00,60,,80
0234,1,2024-10-04 04:54:00+00:00,60,,98
0230,1,2024-10-04 04:54:00+00:00,60,,83
0012,1,2024-10-04 04:54:00+00:00,60,,90
0095,1,2024-10-04 04:54:00+00:00,60,,99
0311,1,2024-10-04 04:54:00+00:00,60,,103
0074,2,2024-10-04 04:54:00+00:00,60,,78
0385,1,2024-10-04 04:54:00+00:00,60,,96
0006,1,2024-10-04 04:54:00+00:00,60,,93
0377,1,2024-10-04 04:54:00+00:00,60,,90
0135,1,2024-10-04 04:54:00+00:00,60,,88
2197,1,2024-10-04 04:54:00+00:00,60,,86
0167,1,2024-10-04 04:54:00+00:00,60,,90
0210,1,2024-10-04 04:54:00+00:00,60,,98
2122,2,2024-10-04 04:54:00+00:00,60,,73
2192,1,2024-10-04 04:54:00+00:00,60,,86
0491,1,2024-10-04 04:54:00+00:00,60,,83
0287,1,2024-10-04 04:54:00+00:00,60,,101
0303,1,2024-10-04 04:54:00+00:00,60,,101
0368,1,2024-10-04 04:54:00+00:00,60,,87
0268,1,2024-10-04 04:54:00+00:00,60,,94
0146,1,2024-10-04 04:54:00+00:00,60,,91
0090,1,2024-10-04 04:54:00+00:00,60,,97
0453,1,2024-10-04 04:54:00+00:00,60,,97
2256,1,2024-10-04 04:54:00+00:00,60,,84
0185,2,2024-10-04 04:54:00+00:00,60,,78
0356,1,2024-10-04 04:54:00+00:00,60,,89
2179,1,2024-10-04 04:54:00+00:00,60,,86
0170,1,2024-10-04 04:54:00+00:00,60,,91
0153,1,2024-10-04 04:54:00+00:00,60,,88
1007,2,2024-10-04 04:54:00+00:00,60,,72
0244,1,2024-10-04 04:54:00+00:00,60,,99
0101,1,2024-10-04 04:54:00+00:00,60,,92
0467,1,2024-10-04 04:54:00+00:00,60,,97
0405,1,2024-10-04 04:54:00+00:00,60,,91
0319,1,2024-10-04 04:54:00+00:00,60,,99
0282,1,2024-10-04 04:54:00+00:00,60,,102
0383,1,2024-10-04 04:54:00+00:00,60,,99
2098,2,2024-10-04 04:54:00+00:00,60,,76
0174,2,2024-10-04 04:54:00+00:00,60,,75
0117,1,2024-10-04 04:54:00+00:00,60,,93
2213,1,2024-10-04 04:54:00+00:00,60,,82
0342,1,2024-10-04 04:54:00+00:00,60,,100
0297,1,2024-10-04 04:54:00+00:00,60,,102
0256,1,2024-10-04 04:54:00+00:00,60,,101
2171,1,2024-10-04 04:54:00+00:00,60,,84
0331,1,2024-10-04 04:54:00+00:00,60,,99
0412,1,2024-10-04 04:54:00+00:00,60,,96
2110,2,2024-10-04 04:54:00+00:00,60,,78
0127,1,2024-10-04 04:54:00+00:00,60,,98
0492,1,2024-10-04 04:54:00+00:00,60,,84
0433,1,2024-10-04 04:54:00+00:00,60,,101
0443,1,2024-10-04 04:54:00+00:00,60,,98
2259,1,2024-10-04 04:54:00+00:00,60,,85
0411,1,2024-10-04 04:54:00+00:00,60,,102
0233,1,2024-10-04 04:54:00+00:00,60,,100
0441,1,2024-10-04 04:54:00+00:00,60,,92
2117,2,2024-10-04 04:54:00+00:00,60,,64
0211,3,2024-10-04 04:54:00+00:00,60,,47
2254,1,2024-10-04 04:54:00+00:00,60,,92
0396,1,2024-10-04 04:54:00+00:00,60,,92
2173,1,2024-10-04 04:54:00+00:00,60,,89
2193,2,2024-10-04 04:54:00+00:00,60,,77
0343,1,2024-10-04 04:54:00+00:00,60,,97
0236,1,2024-10-04 04:54:00+00:00,60,,98
0470,2,2024-10-04 04:54:00+00:00,60,,72
0116,1,2024-10-04 04:54:00+00:00,60,,100
0402,1,2024-10-04 04:54:00+00:00,60,,87
0454,1,2024-10-04 04:54:00+00:00,60,,96
2243,1,2024-10-04 04:54:00+00:00,60,,97
2136,1,2024-10-04 04:54:00+00:00,60,,82
0274,1,2024-10-04 04:54:00+00:00,60,,100
0115,1,2024-10-04 04:54:00+00:00,60,,99
2154,1,2024-10-04 04:54:00+00:00,60,,84
0456,1,2024-10-04 04:54:00+00:00,60,,86
0019,3,2024-10-04 04:54:00+00:00,60,,46
0218,1,2024-10-04 04:54:00+00:00,60,,99
0334,1,2024-10-04 04:54:00+00:00,60,,100
0001,2,2024-10-04 04:54:00+00:00,60,,72
0190,1,2024-10-04 04:54:00+00:00,60,,83
2164,1,2024-10-04 04:54:00+00:00,60,,82
0426,1,2024-10-04 04:54:00+00:00,60,,85
2203,1,2024-10-04 04:54:00+00:00,60,,88
0064,1,2024-10-04 04:54:00+00:00,60,,101
0073,1,2024-10-04 04:54:00+00:00,60,,98
0337,1,2024-10-04 04:54:00+00:00,60,,99
2135,2,2024-10-04 04:54:00+00:00,60,,76
0325,1,2024-10-04 04:54:00+00:00,60,,97
0235,4,2024-10-04 04:54:00+00:00,60,,35
0099,1,2024-10-04 04:54:00+00:00,60,,98
0409,1,2024-10-04 04:54:00+00:00,60,,98
2155,1,2024-10-04 04:54:00+00:00,60,,91
0442,1,2024-10-04 04:54:00+00:00,60,,99
2123,2,2024-10-04 04:54:00+00:00,60,,70
2258,3,2024-10-04 04:54:00+00:00,60,,53
0313,1,2024-10-04 04:54:00+00:00,60,,98
2084,2,2024-10-04 04:54:00+00:00,60,,75
2264,1,2024-10-04 04:54:00+00:00,60,,86
0189,1,2024-10-04 04:54:00+00:00,60,,89
0374,1,2024-10-04 04:54:00+00:00,60,,96
0214,1,2024-10-04 04:54:00+00:00,60,,100
2252,2,2024-10-04 04:54:00+00:00,60,,77
0157,1,2024-10-04 04:54:00+00:00,60,,82
2189,1,2024-10-04 04:54:00+00:00,60,,83
0275,1,2024-10-04 04:54:00+00:00,60,,101
2168,1,2024-10-04 04:54:00+00:00,60,,89
0445,1,2024-10-04 04:54:00+00:00,60,,97
0107,1,2024-10-04 04:54:00+00:00,60,,101
0350,3,2024-10-04 04:54:00+00:00,60,,50
2108,2,2024-10-04 04:54:00+00:00,60,,60
2215,2,2024-10-04 04:54:00+00:00,60,,66
2119,3,2024-10-04 04:54:00+00:00,60,,58
0072,1,2024-10-04 04:54:00+00:00,60,,95
0128,1,2024-10-04 04:54:00+00:00,60,,93
2204,1,2024-10-04 04:54:00+00:00,60,,83
0078,1,2024-10-04 04:54:00+00:00,60,,88
2156,1,2024-10-04 04:54:00+00:00,60,,97
0400,3,2024-10-04 04:54:00+00:00,60,,49
0134,3,2024-10-04 04:54:00+00:00,60,,46
0254,1,2024-10-04 04:54:00+00:00,60,,99
2099,2,2024-10-04 04:54:00+00:00,60,,78
0288,1,2024-10-04 04:54:00+00:00,60,,101
2153,1,2024-10-04 04:54:00+00:00,60,,97
2266,2,2024-10-04 04:54:00+00:00,60,,75
0449,1,2024-10-04 04:54:00+00:00,60,,103
0155,1,2024-10-04 04:54:00+00:00,60,,99
2092,1,2024-10-04 04:54:00+00:00,60,,86
0468,1,2024-10-04 04:54:00+00:00,60,,90
0106,1,2024-10-04 04:54:00+00:00,60,,98
2222,5,2024-10-04 04:54:00+00:00,60,,12
0379,1,2024-10-04 04:54:00+00:00,60,,95
0271,1,2024-10-04 04:54:00+00:00,60,,92
0070,1,2024-10-04 04:54:00+00:00,60,,98
0381,1,2024-10-04 04:54:00+00:00,60,,96
0212,1,2024-10-04 04:54:00+00:00,60,,96
2251,1,2024-10-04 04:54:00+00:00,60,,90
0494,1,2024-10-04 04:54:00+00:00,60,,90
0053,1,2024-10-04 04:54:00+00:00,60,,89
0166,3,2024-10-04 04:54:00+00:00,60,,44
1001,3,2024-10-04 04:54:00+00:00,60,,44
0362,1,2024-10-04 04:54:00+00:00,60,,98
0165,1,2024-10-04 04:54:00+00:00,60,,94
2100,2,2024-10-04 04:54:00+00:00,60,,74
0096,1,2024-10-04 04:54:00+00:00,60,,98
0156,1,2024-10-04 04:54:00+00:00,60,,97
0133,1,2024-10-04 04:54:00+00:00,60,,101
0237,1,2024-10-04 04:54:00+00:00,60,,97
0055,1,2024-10-04 04:54:00+00:00,60,,93
0272,1,2024-10-04 04:54:00+00:00,60,,90
0304,1,2024-10-04 04:54:00+00:00,60,,100
0213,1,2024-10-04 04:54:00+00:00,60,,89
0437,1,2024-10-04 04:54:00+00:00,60,,102
0471,1,2024-10-04 04:54:00+00:00,60,,98
0461,1,2024-10-04 04:54:00+00:00,60,,104
0316,1,2024-10-04 04:54:00+00:00,60,,92
0344,1,2024-10-04 04:54:00+00:00,60,,96
0432,1,2024-10-04 04:54:00+00:00,60,,97
0187,1,2024-10-04 04:54:00+00:00,60,,90
0238,1,2024-10-04 04:54:00+00:00,60,,100
2225,1,2024-10-04 04:54:00+00:00,60,,80
2145,1,2024-10-04 04:54:00+00:00,60,,89
2078,2,2024-10-04 04:54:00+00:00,60,,75
0159,2,2024-10-04 04:54:00+00:00,60,,79
0122,1,2024-10-04 04:54:00+00:00,60,,94
2169,1,2024-10-04 04:54:00+00:00,60,,90
2148,1,2024-10-04 04:54:00+00:00,60,,95
2082,1,2024-10-04 04:54:00+00:00,60,,82
0093,1,2024-10-04 04:54:00+00:00,60,,94
0349,2,2024-10-04 04:54:00+00:00,60,,73
2227,1,2024-10-04 04:54:00+00:00,60,,90
0389,2,2024-10-04 04:54:00+00:00,60,,74
0322,1,2024-10-04 04:54:00+00:00,60,,100
0045,1,2024-10-04 04:54:00+00:00,60,,89
2211,1,2024-10-04 04:54:00+00:00,60,,89
0141,2,2024-10-04 04:54:00+00:00,60,,71
0150,3,2024-10-04 04:54:00+00:00,60,,53
0415,1,2024-10-04 04:54:00+00:00,60,,103
0480,2,2024-10-04 04:54:00+00:00,60,,74
0121,1,2024-10-04 04:54:00+00:00,60,,97
0403,1,2024-10-04 04:54:00+00:00,60,,98
0198,3,2024-10-04 04:54:00+00:00,60,,54
2207,1,2024-10-04 04:54:00+00:00,60,,85
2226,1,2024-10-04 04:54:00+00:00,60,,90
0160,1,2024-10-04 04:54:00+00:00,60,,95
0061,1,2024-10-04 04:54:00+00:00,60,,98
0036,2,2024-10-04 04:54:00+00:00,60,,76
2132,2,2024-10-04 04:54:00+00:00,60,,74
0408,2,2024-10-04 04:54:00+00:00,60,,70
0181,1,2024-10-04 04:54:00+00:00,60,,82
2140,1,2024-10-04 04:54:00+00:00,60,,90
0263,1,2024-10-04 04:54:00+00:00,60,,100
2120,2,2024-10-04 04:54:00+00:00,60,,75
2221,2,2024-10-04 04:54:00+00:00,60,,78
0060,2,2024-10-04 04:54:00+00:00,60,,71
2131,1,2024-10-04 04:54:00+00:00,60,,85
0302,1,2024-10-04 04:54:00+00:00,60,,99
0031,2,2024-10-04 04:54:00+00:00,60,,72
0301,1,2024-10-04 04:54:00+00:00,60,,102
0140,1,2024-10-04 04:54:00+00:00,60,,94
0378,1,2024-10-04 04:54:00+00:00,60,,91
0262,1,2024-10-04 04:54:00+00:00,60,,97
0248,1,2024-10-04 04:54:00+00:00,60,,101
0034,4,2024-10-04 04:54:00+00:00,60,,22
0280,1,2024-10-04 04:54:00+00:00,60,,103
0227,1,2024-10-04 04:54:00+00:00,60,,94
2080,1,2024-10-04 04:54:00+00:00,60,,89
0413,1,2024-10-04 04:54:00+00:00,60,,97
0216,1,2024-10-04 04:54:00+00:00,60,,98
0476,3,2024-10-04 04:54:00+00:00,60,,58
0369,1,2024-10-04 04:54:00+00:00,60,,86
0446,1,2024-10-04 04:54:00+00:00,60,,99
2234,1,2024-10-04 04:54:00+00:00,60,,84
2194,1,2024-10-04 04:54:00+00:00,60,,83
0285,1,2024-10-04 04:54:00+00:00,60,,101
2165,1,2024-10-04 04:54:00+00:00,60,,86
2210,1,2024-10-04 04:54:00+00:00,60,,88
0387,1,2024-10-04 04:54:00+00:00,60,,92
0486,1,2024-10-04 04:54:00+00:00,60,,91
2163,1,2024-10-04 04:54:00+00:00,60,,86
0022,4,2024-10-04 04:54:00+00:00,60,,27
0258,1,2024-10-04 04:54:00+00:00,60,,99
2190,1,2024-10-04 04:54:00+00:00,60,,89
0104,1,2024-10-04 04:54:00+00:00,60,,94
0114,1,2024-10-04 04:54:00+00:00,60,,96
0296,1,2024-10-04 04:54:00+00:00,60,,97
2195,1,2024-10-04 04:54:00+00:00,60,,84
0451,1,2024-10-04 04:54:00+00:00,60,,103
0439,1,2024-10-04 04:54:00+00:00,60,,100
0169,1,2024-10-04 04:54:00+00:00,60,,92
0457,2,2024-10-04 04:54:00+00:00,60,,72
0482,2,2024-10-04 04:54:00+00:00,60,,75
2093,1,2024-10-04 04:54:00+00:00,60,,85
0048,1,2024-10-04 04:54:00+00:00,60,,91
0016,1,2024-10-04 04:54:00+00:00,60,,92
0145,1,2024-10-04 04:54:00+00:00,60,,93
1003,3,2024-10-04 04:54:00+00:00,60,,52
2115,2,2024-10-04 04:54:00+00:00,60,,72
0367,2,2024-10-04 04:54:00+00:00,60,,78
0249,1,2024-10-04 04:54:00+00:00,60,,98
0260,1,2024-10-04 04:54:00+00:00,60,,97
1006,3,2024-10-04 04:54:00+00:00,60,,56
0355,1,2024-10-04 04:54:00+00:00,60,,82
0253,1,2024-10-04 04:54:00+00:00,60,,100
0395,1,2024-10-04 04:54:00+00:00,60,,94
0205,3,2024-10-04 04:54:00+00:00,60,,52
0180,1,2024-10-04 04:54:00+00:00,60,,88
0452,1,2024-10-04 04:54:00+00:00,60,,100
1005,3,2024-10-04 04:54:00+00:00,60,,56
0013,3,2024-10-04 04:54:00+00:00,60,,47
2094,1,2024-10-04 04:54:00+00:00,60,,86
2257,2,2024-10-04 04:54:00+00:00,60,,75
2147,1,2024-10-04 04:54:00+00:00,60,,97
2275,2,2024-10-04 04:54:00+00:00,60,,79
0320,1,2024-10-04 04:54:00+00:00,60,,95
2255,2,2024-10-04 04:54:00+00:00,60,,78
0250,1,2024-10-04 04:54:00+00:00,60,,99
0142,1,2024-10-04 04:54:00+00:00,60,,96
0440,1,2024-10-04 04:54:00+00:00,60,,100
0422,1,2024-10-04 04:54:00+00:00,60,,98
0168,1,2024-10-04 04:54:00+00:00,60,,81
0286,1,2024-10-04 04:54:00+00:00,60,,105
2260,3,2024-10-04 04:54:00+00:00,60,,47
0435,1,2024-10-04 04:54:00+00:00,60,,96
2158,2,2024-10-04 04:54:00+00:00,60,,65
0246,1,2024-10-04 04:54:00+00:00,60,,101
0366,2,2024-10-04 04:54:00+00:00,60,,74
0138,1,2024-10-04 04:54:00+00:00,60,,104
0290,1,2024-10-04 04:54:00+00:00,60,,101
2208,1,2024-10-04 04:54:00+00:00,60,,88
0126,1,2024-10-04 04:54:00+00:00,60,,106
2096,1,2024-10-04 04:54:00+00:00,60,,87
2174,1,2024-10-04 04:54:00+00:00,60,,89
0229,1,2024-10-04 04:54:00+00:00,60,,96
0209,1,2024-10-04 04:54:00+00:00,60,,93
0299,1,2024-10-04 04:54:00+00:00,60,,98
2172,1,2024-10-04 04:54:00+00:00,60,,90
2245,2,2024-10-04 04:54:00+00:00,60,,73
0105,1,2024-10-04 04:54:00+00:00,60,,99
0023,1,2024-10-04 04:54:00+00:00,60,,90
2150,1,2024-10-04 04:54:00+00:00,60,,95
0177,3,2024-10-04 04:54:00+00:00,60,,51
0279,1,2024-10-04 04:54:00+00:00,60,,102
0265,1,2024-10-04 04:54:00+00:00,60,,100
2229,1,2024-10-04 04:54:00+00:00,60,,93
2212,1,2024-10-04 04:54:00+00:00,60,,89
0390,2,2024-10-04 04:54:00+00:00,60,,76
0358,1,2024-10-04 04:54:00+00:00,60,,97
0338,1,2024-10-04 04:54:00+00:00,60,,95
2116,2,2024-10-04 04:54:00+00:00,60,,70
0388,1,2024-10-04 04:54:00+00:00,60,,90
0220,1,2024-10-04 04:54:00+00:00,60,,102
0182,1,2024-10-04 04:54:00+00:00,60,,85
2209,1,2024-10-04 04:54:00+00:00,60,,86
0315,1,2024-10-04 04:54:00+00:00,60,,98
0370,2,2024-10-04 04:54:00+00:00,60,,77
0438,1,2024-10-04 04:54:00+00:00,60,,104
0450,1,2024-10-04 04:54:00+00:00,60,,101
0490,-1,2024-10-04 04:54:00+00:00,60,,-3
0139,1,2024-10-04 04:54:00+00:00,60,,94
2113,2,2024-10-04 04:54:00+00:00,60,,75
0336,1,2024-10-04 04:54:00+00:00,60,,100
2149,1,2024-10-04 04:54:00+00:00,60,,95
0044,1,2024-10-04 04:54:00+00:00,60,,88
0444,1,2024-10-04 04:54:00+00:00,60,,101
0011,5,2024-10-04 04:54:00+00:00,60,,6
0083,1,2024-10-04 04:54:00+00:00,60,,95
0247,1,2024-10-04 04:54:00+00:00,60,,100
2081,1,2024-10-04 04:54:00+00:00,60,,85
2146,1,2024-10-04 04:54:00+00:00,60,,95
0266,1,2024-10-04 04:54:00+00:00,60,,99
0423,1,2024-10-04 04:54:00+00:00,60,,99
1004,3,2024-10-04 04:54:00+00:00,60,,58
2187,1,2024-10-04 04:54:00+00:00,60,,87
2261,4,2024-10-04 04:54:00+00:00,60,,25
2088,1,2024-10-04 04:54:00+00:00,60,,84
0347,1,2024-10-04 04:54:00+00:00,60,,100
0125,1,2024-10-04 04:54:00+00:00,60,,92
0352,3,2024-10-04 04:54:00+00:00,60,,54
2087,1,2024-10-04 04:54:00+00:00,60,,93
0346,1,2024-10-04 04:54:00+00:00,60,,99
0292,1,2024-10-04 04:54:00+00:00,60,,93
0245,1,2024-10-04 04:54:00+00:00,60,,101
0088,1,2024-10-04 04:54:00+00:00,60,,96
0151,1,2024-10-04 04:54:00+00:00,60,,93
2223,2,2024-10-04 04:54:00+00:00,60,,77
2191,1,2024-10-04 04:54:00+00:00,60,,89
0201,3,2024-10-04 04:55:00+00:00,60,,50
0008,1,2024-10-04 04:55:00+00:00,60,,90
2097,2,2024-10-04 04:55:00+00:00,60,,79
0332,1,2024-10-04 04:55:00+00:00,60,,97
0447,1,2024-10-04 04:55:00+00:00,60,,94
2107,2,2024-10-04 04:55:00+00:00,60,,75
0200,3,2024-10-04 04:55:00+00:00,60,,45
0202,3,2024-10-04 04:55:00+00:00,60,,50
0086,1,2024-10-04 04:55:00+00:00,60,,95
0014,1,2024-10-04 04:55:00+00:00,60,,92
0195,2,2024-10-04 04:55:00+00:00,60,,73
0305,1,2024-10-04 04:55:00+00:00,60,,101
0199,1,2024-10-04 04:55:00+00:00,60,,91
0431,2,2024-10-04 04:55:00+00:00,60,,71
2196,1,2024-10-04 04:55:00+00:00,60,,88
2185,1,2024-10-04 04:55:00+00:00,60,,84
2176,1,2024-10-04 04:55:00+00:00,60,,87
2262,2,2024-10-04 04:55:00+00:00,60,,76
0204,4,2024-10-04 04:55:00+00:00,60,,34
0171,2,2024-10-04 04:55:00+00:00,60,,74
0188,1,2024-10-04 04:55:00+00:00,60,,89
0295,1,2024-10-04 04:55:00+00:00,60,,104
0404,1,2024-10-04 04:55:00+00:00,60,,99
0333,1,2024-10-04 04:55:00+00:00,60,,97
0217,1,2024-10-04 04:55:00+00:00,60,,102
0041,4,2024-10-04 04:55:00+00:00,60,,27
0111,1,2024-10-04 04:55:00+00:00,60,,101
0042,1,2024-10-04 04:55:00+00:00,60,,81
0455,3,2024-10-04 04:55:00+00:00,60,,58
0092,1,2024-10-04 04:55:00+00:00,60,,96
2246,3,2024-10-04 04:55:00+00:00,60,,59
0312,1,2024-10-04 04:55:00+00:00,60,,102
2090,2,2024-10-04 04:55:00+00:00,60,,76
0298,1,2024-10-04 04:55:00+00:00,60,,99
0100,1,2024-10-04 04:55:00+00:00,60,,95
0448,1,2024-10-04 04:55:00+00:00,60,,96
0335,1,2024-10-04 04:55:00+00:00,60,,101
2118,2,2024-10-04 04:55:00+00:00,60,,74
0040,1,2024-10-04 04:55:00+00:00,60,,86
0102,1,2024-10-04 04:55:00+00:00,60,,98
2228,2,2024-10-04 04:55:00+00:00,60,,76
0193,2,2024-10-04 04:55:00+00:00,60,,67
2111,3,2024-10-04 04:55:00+00:00,60,,56
0082,1,2024-10-04 04:55:00+00:00,60,,92
2095,1,2024-10-04 04:55:00+00:00,60,,88
0175,1,2024-10-04 04:55:00+00:00,60,,93
0401,2,2024-10-04 04:55:00+00:00,60,,72
0206,3,2024-10-04 04:55:00+00:00,60,,48
0103,4,2024-10-04 04:55:00+00:00,60,,23
0375,1,2024-10-04 04:55:00+00:00,60,,94
0196,2,2024-10-04 04:55:00+00:00,60,,65
0376,1,2024-10-04 04:55:00+00:00,60,,89
0192,1,2024-10-04 04:55:00+00:00,60,,90
0373,1,2024-10-04 04:55:00+00:00,60,,92
0430,1,2024-10-04 04:55:00+00:00,60,,89
2121,2,2024-10-04 04:55:00+00:00,60,,71
0310,1,2024-10-04 04:55:00+00:00,60,,99
0434,1,2024-10-04 04:55:00+00:00,60,,99
0365,1,2024-10-04 04:55:00+00:00,60,,82
0091,1,2024-10-04 04:55:00+00:00,60,,97
2089,1,2024-10-04 04:55:00+00:00,60,,84
2112,2,2024-10-04 04:55:00+00:00,60,,76
2085,1,2024-10-04 04:55:00+00:00,60,,84
0043,1,2024-10-04 04:55:00+00:00,60,,88
0406,1,2024-10-04 04:55:00+00:00,60,,94
0176,2,2024-10-04 04:55:00+00:00,60,,77
0222,1,2024-10-04 04:55:00+00:00,60,,102
0360,1,2024-10-04 04:55:00+00:00,60,,96
0219,1,2024-10-04 04:55:00+00:00,60,,102
2224,1,2024-10-04 04:55:00+00:00,60,,90
0194,3,2024-10-04 04:55:00+00:00,60,,51
0015,5,2024-10-04 04:55:00+00:00,60,,8
0197,1,2024-10-04 04:55:00+00:00,60,,95
2114,2,2024-10-04 04:55:00+00:00,60,,78
0407,1,2024-10-04 04:55:00+00:00,60,,90
0084,1,2024-10-04 04:55:00+00:00,60,,92
0179,2,2024-10-04 04:55:00+00:00,60,,65
0028,1,2024-10-04 04:55:00+00:00,60,,80
0039,3,2024-10-04 04:55:00+00:00,60,,54
0178,3,2024-10-04 04:55:00+00:00,60,,53
0191,2,2024-10-04 04:55:00+00:00,60,,76
2186,1,2024-10-04 04:55:00+00:00,60,,83
2188,1,2024-10-04 04:55:00+00:00,60,,84
0172,3,2024-10-04 04:55:00+00:00,60,,51
0380,1,2024-10-04 04:55:00+00:00,60,,93
2263,1,2024-10-04 04:55:00+00:00,60,,87
2175,1,2024-10-04 04:55:00+00:00,60,,88
0108,1,2024-10-04 04:55:00+00:00,60,,94
0410,1,2024-10-04 04:55:00+00:00,60,,105
0361,1,2024-10-04 04:55:00+00:00,60,,93
2180,1,2024-10-04 04:55:00+00:00,60,,88
0306,1,2024-10-04 04:55:00+00:00,60,,99
0300,1,2024-10-04 04:55:00+00:00,60,,98
2091,1,2024-10-04 04:55:00+00:00,60,,81
2198,1,2024-10-04 04:55:00+00:00,60,,89
2265,2,2024-10-04 04:55:00+00:00,60,,78
0489,1,2024-10-04 04:55:00+00:00,60,,93
0382,1,2024-10-04 04:55:00+00:00,60,,96
0021,2,2024-10-04 04:55:00+00:00,60,,74
0289,1,2024-10-04 04:55:00+00:00,60,,102
0018,3,2024-10-04 04:55:00+00:00,60,,53
0063,1,2024-10-04 04:55:00+00:00,60,,98
0495,1,2024-10-04 04:55:00+00:00,60,,96
0466,1,2024-10-04 04:55:00+00:00,60,,99
0391,3,2024-10-04 04:55:00+00:00,60,,52
2233,2,2024-10-04 04:55:00+00:00,60,,70
0024,4,2024-10-04 04:55:00+00:00,60,,20
2199,2,2024-10-04 04:55:00+00:00,60,,66
2133,2,2024-10-04 04:55:00+00:00,60,,71
0321,1,2024-10-04 04:55:00+00:00,60,,90
2138,2,2024-10-04 04:55:00+00:00,60,,72
0068,1,2024-10-04 04:55:00+00:00,60,,101
0478,3,2024-10-04 04:55:00+00:00,60,,59
0326,1,2024-10-04 04:55:00+00:00,60,,100
0163,1,2024-10-04 04:55:00+00:00,60,,97
2217,3,2024-10-04 04:55:00+00:00,60,,54
